Zeit(s) T_Probe(K) T_Becher(K)
689.751	82.777	82.778
691.557	82.789	82.790
693.370	82.799	82.801
695.178	82.808	82.812
696.983	82.817	82.823
698.795	82.825	82.837
700.596	82.835	82.847
702.400	82.844	82.858
704.211	82.852	82.870
706.062	82.864	82.881
707.868	82.874	82.892
709.674	82.882	82.906
711.485	82.891	82.916
713.332	82.902	82.926
715.138	82.911	82.939
716.938	82.921	82.951
718.744	82.931	82.961
720.557	82.941	82.973
722.365	82.951	82.982
724.211	82.961	82.995
726.015	82.972	83.006
727.826	82.984	83.019
729.711	82.994	83.031
731.516	83.005	83.042
733.326	83.017	83.053
735.132	83.027	83.064
736.936	83.037	83.076
738.748	83.049	83.087
740.633	83.061	83.098
742.450	83.071	83.109
744.257	83.084	83.121
746.063	83.094	83.135
747.867	83.105	83.145
749.689	83.117	83.156
751.501	83.128	83.167
753.308	83.141	83.180
755.115	83.151	83.191
756.926	83.162	83.201
758.730	83.175	83.212
760.580	83.186	83.225
762.383	83.198	83.235
764.190	83.212	83.247
766.002	83.222	83.258
767.806	83.235	83.270
769.613	83.248	83.282
771.427	83.260	83.292
773.229	83.272	83.303
775.034	83.286	83.315
776.846	83.299	83.327
778.663	83.313	83.338
780.469	83.323	83.349
782.281	83.336	83.362
784.090	83.350	83.372
785.894	83.361	83.383
787.703	83.376	83.393
789.514	83.387	83.406
791.316	83.401	83.416
793.126	83.414	83.428
794.938	83.428	83.439
796.746	83.440	83.450
798.548	83.452	83.460
800.422	83.463	83.473
802.227	83.476	83.484
804.040	83.488	83.496
805.845	83.498	83.507
807.650	83.509	83.519
809.460	83.522	83.529
811.270	83.530	83.540
813.075	83.540	83.551
814.884	83.552	83.562
816.693	83.561	83.575
818.501	83.570	83.584
820.308	83.581	83.596
822.120	83.591	83.607
823.926	83.602	83.619
825.732	83.611	83.632
827.542	83.621	83.642
829.346	83.630	83.654
831.153	83.639	83.663
832.958	83.650	83.675
834.766	83.659	83.686
836.577	83.670	83.696
838.386	83.679	83.708
840.211	83.688	83.720
842.016	83.699	83.732
843.823	83.711	83.741
845.635	83.720	83.753
847.439	83.730	83.763
849.245	83.740	83.775
851.050	83.750	83.785
852.858	83.760	83.797
854.664	83.770	83.810
856.471	83.783	83.820
858.277	83.792	83.830
860.084	83.803	83.842
861.895	83.813	83.855
863.706	83.824	83.865
865.509	83.834	83.874
867.324	83.846	83.887
869.172	83.857	83.897
870.981	83.868	83.909
872.785	83.878	83.921
874.593	83.890	83.932
876.399	83.903	83.942
878.206	83.911	83.954
880.014	83.923	83.964
881.823	83.934	83.976
883.626	83.946	83.986
885.432	83.955	83.997
887.242	83.968	84.009
889.047	83.978	84.020
890.854	83.991	84.032
892.660	84.000	84.043
894.463	84.014	84.053
896.293	84.026	84.066
898.098	84.037	84.075
899.900	84.049	84.085
901.706	84.059	84.095
903.515	84.072	84.110
905.320	84.084	84.118
907.127	84.096	84.130
908.933	84.108	84.141
910.742	84.119	84.151
912.547	84.132	84.164
914.357	84.143	84.174
916.168	84.156	84.186
917.992	84.168	84.196
919.796	84.182	84.206
921.609	84.193	84.218
923.419	84.206	84.230
925.220	84.217	84.241
927.032	84.231	84.254
928.835	84.242	84.262
930.640	84.254	84.274
932.450	84.266	84.285
934.259	84.279	84.296
936.106	84.290	84.308
937.911	84.302	84.319
939.719	84.313	84.331
941.530	84.325	84.339
943.335	84.337	84.352
945.143	84.348	84.363
946.950	84.357	84.373
948.808	84.369	84.384
950.615	84.380	84.396
952.424	84.390	84.406
954.274	84.400	84.418
956.082	84.410	84.428
957.893	84.421	84.438
959.744	84.432	84.451
961.554	84.440	84.461
963.361	84.453	84.473
